 ,Data/Hora Evento,GNSS UTC Time,Tipo Dispositivo,IMEI,Sequência,Tipo Mensagem,Bateria Interna,ERI Mask,Protocol Version,Alimentação Externa,Input Status,Output Status,Motion,Duration Ign On,Duration Ign Off,Satélites,HDOP,MCC,MNC,LAC,Cell ID,Velocidade,Azimuth,Altitude,Latitude,Longitude,Hodômetro Total,Horímetro Total,CSQ RSSI,CSQ BER,RAT,BAND,ICCID,Ext. Pwr Supply,Charging,LED On,Timezone,Daylight Saving,Wave1 Output ID,Wave1 Output Active,BT Report Mask,BT Name,BT MAC Address,Peer Role,Peer Address Type,Driver ID,Login Status,MS GNSS Accuracy,Max Speed,MS Azimuth,MS Altitude,MS Longitude,MS Latitude,MS GNSS UTC Time,MS Satellite Number,MS Mileage
2025-10-09 11:48:42,2025-10-09 11:48:43,2025-10-09 11:48:38,385349,862689070108177,2299,GTERI,4.18,00008200,698407,13922,81,00,21,,,17,1,0724,0005,B299,033BAB09,0.0,279,8.4,-22.981408,-43.381393,375.1,,26,0,2,28,,,,,,,,,,,,,,,,1,0.0,279,8.4,-43.381393,-22.981408,2025-10-09 11:48:42,17,375.1
2025-10-09 11:51:42,2025-10-09 11:51:43,2025-10-09 11:51:37,385349,862689070108177,2302,GTERI,4.18,00008200,698407,13986,81,00,21,,,15,1,0724,0005,B299,033BAB09,0.0,279,8.4,-22.981408,-43.381393,375.1,,27,0,2,28,,,,,,,,,,,,,,,,1,0.0,279,8.4,-43.381393,-22.981408,2025-10-09 11:51:41,15,375.1
2025-10-09 11:54:43,2025-10-09 11:54:43,2025-10-09 11:54:38,385349,862689070108177,2304,GTERI,4.18,00008200,698407,13986,81,00,21,,,17,1,0724,0005,B299,033BAB09,0.0,279,8.4,-22.981408,-43.381393,375.1,,24,0,2,28,,,,,,,,,,,,,,,,1,0.0,279,8.4,-43.381393,-22.981408,2025-10-09 11:54:41,17,375.1
2025-10-09 11:57:42,2025-10-09 11:57:43,2025-10-09 11:57:38,385349,862689070108177,2307,GTERI,4.18,00008200,698407,13970,81,00,21,,,17,1,0724,0005,B299,033BAB09,0.0,209,4.4,-22.981420,-43.381362,375.1,,23,0,2,28,,,,,,,,,,,,,,,,1,0.0,209,4.4,-43.381362,-22.981420,2025-10-09 11:57:42,17,375.1
2025-10-09 12:00:43,2025-10-09 12:00:43,2025-10-09 12:00:38,385349,862689070108177,2309,GTERI,4.18,00008200,698407,14018,81,00,22,,,18,1,0724,0005,B299,033BAB0A,20.3,159,14.6,-22.988222,-43.378833,375.8,,29,0,2,28,,,,,,,,,,,,,,,,1,34.2,160,12.2,-43.379302,-22.986977,2025-10-09 12:00:18,18,375.7
2025-10-09 12:03:43,2025-10-09 12:03:43,2025-10-09 12:03:38,385349,862689070108177,2312,GTERI,4.18,00008200,698407,13986,81,00,22,,,15,1,0724,0005,B299,033CCA0A,26.7,92,-22.2,-22.993447,-43.371915,377.4,,24,0,2,28,,,,,,,,,,,,,,,,1,65.5,82,-12.8,-43.374510,-22.993295,2025-10-09 12:03:11,12,377.1
2025-10-09 12:03:43,2025-10-09 12:03:43,2025-10-09 12:03:38,385349,862689070108177,2312,GTERI,4.18,00008200,698407,13986,81,00,22,,,15,1,0724,0005,B299,033CCA0A,26.7,92,-22.2,-22.993447,-43.371915,377.4,,24,0,2,28,,,,,,,,,,,,,,,,1,65.5,82,-12.8,-43.374510,-22.993295,2025-10-09 12:03:11,12,377.1
2025-10-09 12:10:23,2025-10-09 12:09:43,2025-10-09 12:09:38,385349,862689070108177,2316,GTERI,4.17,00008200,698407,14026,81,00,22,,,17,1,0724,0005,0975,31A2,49.3,0,5.6,-22.984255,-43.365495,380.0,,16,0,1,1800,,,,,,,,,,,,,,,,1,64.1,356,2.5,-43.365498,-22.989115,2025-10-09 12:08:55,16,379.5
2025-10-09 12:10:23,2025-10-09 12:06:43,2025-10-09 12:06:38,385349,862689070108177,2314,GTERI,4.17,00008200,698407,13986,81,00,22,,,16,1,0724,0005,0975,1BC2,0.0,165,1.8,-22.993598,-43.366453,377.9,,28,0,1,1800,,,,,,,,,,,,,,,,1,43.6,91,-28.6,-43.369302,-22.993433,2025-10-09 12:04:11,16,377.7
2025-10-09 12:12:43,2025-10-09 12:12:43,2025-10-09 12:12:38,385349,862689070108177,2319,GTERI,4.17,00008200,698407,14034,81,00,22,,,16,1,0724,0005,0975,025E,58.8,269,-4.6,-22.973155,-43.365785,382.4,,13,0,1,1800,,,,,,,,,,,,,,,,1,72.1,224,0.7,-43.361513,-22.974407,2025-10-09 12:11:56,15,381.7
2025-10-09 12:15:43,2025-10-09 12:15:43,2025-10-09 12:15:38,385349,862689070108177,2321,GTERI,4.17,00008200,698407,14026,81,00,22,,,18,1,0724,0005,08AD,5DE0,43.8,270,-8.1,-22.972990,-43.380525,383.9,,18,0,1,1800,,,,,,,,,,,,,,,,1,71.5,274,-11.4,-43.374195,-22.973070,2025-10-09 12:13:52,16,383.2
2025-10-09 12:18:45,2025-10-09 12:18:43,2025-10-09 12:18:38,385349,862689070108177,2324,GTERI,4.17,00008200,698407,13922,81,00,22,,,13,1,0724,0005,08AD,0CA0,0.0,353,-1.6,-22.968838,-43.390597,385.1,,15,0,1,1800,,,,,,,,,,,,,,,,1,61.6,306,-0.8,-43.386788,-22.972082,2025-10-09 12:16:46,15,384.6
2025-10-09 12:21:44,2025-10-09 12:21:43,2025-10-09 12:21:38,385349,862689070108177,2326,GTERI,4.17,00008200,698407,14018,81,00,22,,,13,1,0724,0005,08AD,33B0,29.4,268,8.3,-22.971027,-43.390350,386.9,,17,0,1,1800,,,,,,,,,,,,,,,,1,61.2,129,11.2,-43.390132,-22.970037,2025-10-09 12:21:06,14,386.5
2025-10-09 12:25:41,2025-10-09 12:24:43,2025-10-09 12:24:37,385349,862689070108177,2329,GTERI,4.17,00008200,698407,14002,81,00,22,,,15,1,0724,0005,08AD,4E58,59.5,271,-3.2,-22.972900,-43.397607,387.8,,17,0,1,1800,,,,,,,,,,,,,,,,1,61.7,270,-0.2,-43.394957,-22.972972,2025-10-09 12:24:19,15,387.5
2025-10-09 12:25:41,2025-10-09 12:24:43,2025-10-09 12:24:37,385349,862689070108177,2329,GTERI,4.17,00008200,698407,14002,81,00,22,,,15,1,0724,0005,08AD,4E58,59.5,271,-3.2,-22.972900,-43.397607,387.8,,17,0,1,1800,,,,,,,,,,,,,,,,1,61.7,270,-0.2,-43.394957,-22.972972,2025-10-09 12:24:19,15,387.5
2025-10-09 12:25:43,2025-10-09 12:25:18,2025-10-09 12:25:17,385349,862689070108177,2330,GTIGF,4.17,,698407,13946,80,00,12,4967,,14,0,0724,0005,08AD,4E58,0.0,101,4.8,-22.972462,-43.398548,388.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-10-09 12:25:44,2025-10-09 12:25:18,2025-10-09 12:25:18,385349,862689070108177,2331,GTERI,4.17,00008200,698407,13275,80,00,12,,,14,1,0724,0005,08AD,4E58,0.0,101,4.8,-22.972462,-43.398548,388.0,,21,0,1,1800,,,,,,,,,,,,,,,,1,0.0,101,4.8,-43.398548,-22.972462,2025-10-09 12:25:18,14,388.0
2025-10-09 12:30:14,2025-10-09 12:30:14,2025-10-09 12:25:18,385349,862689070108177,2332,GTIGN,4.18,,698407,12780,81,00,22,,296,14,1,0724,0005,08AD,53F9,0.0,101,4.8,-22.972462,-43.398548,387.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-10-09 12:30:27,2025-10-09 12:30:26,2025-10-09 12:30:26,385349,862689070108177,2334,GTERI,4.18,00008200,698407,13938,81,00,22,,,8,1,0724,0005,08AD,53F9,0.3,0,4.7,-22.972423,-43.398542,388.0,,19,0,1,1800,,,,,,,,,,,,,,,,1,0.3,0,4.7,-43.398542,-22.972423,2025-10-09 12:30:26,8,388.0
2025-10-09 12:33:27,2025-10-09 12:33:23,2025-10-09 12:33:17,385349,862689070108177,2336,GTERI,4.17,00008200,698407,14026,81,00,22,,,12,1,0724,0005,08AD,0CA0,19.1,129,-6.4,-22.971057,-43.392742,388.9,,31,0,1,1800,,,,,,,,,,,,,,,,1,40.2,44,0.5,-43.398212,-22.971422,2025-10-09 12:31:42,12,388.3
2025-10-09 12:36:23,2025-10-09 12:36:23,2025-10-09 12:36:17,385349,862689070108177,2339,GTERI,4.17,00008200,698407,13954,81,00,22,,,17,1,0724,0005,08AD,33B0,0.0,89,2.7,-22.973457,-43.385360,389.9,,15,0,1,1800,,,,,,,,,,,,,,,,1,70.5,90,0.5,-43.389297,-22.973453,2025-10-09 12:34:32,15,389.5
2025-10-09 12:42:58,2025-10-09 12:39:23,2025-10-09 12:39:18,385349,862689070108177,2341,GTERI,4.17,00008200,698407,14018,81,00,22,,,17,1,0724,0005,0975,232E,36.3,93,-2.2,-22.973477,-43.379853,390.5,,17,0,1,1800,,,,,,,,,,,,,,,,1,43.2,89,-0.8,-43.379402,-22.973485,2025-10-09 12:39:22,17,390.6
2025-10-09 12:42:59,2025-10-09 12:42:23,2025-10-09 12:42:18,385349,862689070108177,2343,GTERI,4.17,00008200,698407,13970,81,00,22,,,17,1,0724,0005,08AD,36D0,27.9,286,-3.4,-22.973165,-43.371622,391.4,,30,0,1,1800,,,,,,,,,,,,,,,,1,59.7,90,-2.8,-43.374012,-22.973517,2025-10-09 12:40:31,14,391.1
2025-10-09 12:44:40,2025-10-09 12:44:40,2025-10-09 12:44:39,385349,862689070108177,2345,GTIGF,4.17,,698407,13970,80,00,12,866,,16,0,0724,0005,08AD,50D9,0.0,225,-1.7,-22.971480,-43.371503,392.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-10-09 12:44:42,2025-10-09 12:44:40,2025-10-09 12:44:40,385349,862689070108177,2346,GTERI,4.17,00008200,698407,13155,80,00,12,,,16,1,0724,0005,08AD,50D9,0.0,225,-1.7,-22.971480,-43.371503,392.6,,22,0,1,1800,,,,,,,,,,,,,,,,1,0.0,225,-1.7,-43.371503,-22.971480,2025-10-09 12:44:40,16,392.6
2025-10-09 13:31:48,2025-10-09 13:31:48,2025-10-09 12:44:40,385349,862689070108177,2347,GTIGN,4.18,,698407,12860,81,00,22,,2828,16,1,0724,0005,08AD,50D9,0.0,225,-1.7,-22.971480,-43.371503,391.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-10-09 13:32:00,2025-10-09 13:31:59,2025-10-09 13:31:59,385349,862689070108177,2349,GTERI,4.18,00008200,698407,12516,81,00,21,,,6,1,0724,0005,08AD,50D9,8.1,162,47.0,-22.971245,-43.371600,392.6,,22,0,1,1800,,,,,,,,,,,,,,,,1,8.1,162,47.0,-43.371600,-22.971245,2025-10-09 13:31:59,6,392.6
2025-10-09 13:34:58,2025-10-09 13:34:58,2025-10-09 13:34:53,385349,862689070108177,2351,GTERI,4.18,00008200,698407,13994,81,00,22,,,10,1,0724,0005,08AD,5DE0,4.6,296,5.5,-22.972208,-43.372545,392.8,,13,0,1,1800,,,,,,,,,,,,,,,,1,24.1,267,21.1,-43.371402,-22.972365,2025-10-09 13:34:03,12,392.8
2025-10-09 13:37:58,2025-10-09 13:37:58,2025-10-09 13:37:53,385349,862689070108177,2354,GTERI,4.18,00008200,698407,13930,81,00,22,,,14,1,0724,0005,08AD,5DE0,0.0,271,10.6,-22.973070,-43.376197,393.3,,23,0,1,1800,,,,,,,,,,,,,,,,1,26.9,270,7.4,-43.374697,-22.973052,2025-10-09 13:36:28,13,393.2
2025-10-09 13:40:58,2025-10-09 13:40:58,2025-10-09 13:40:53,385349,862689070108177,2356,GTERI,4.18,00008200,698407,14010,81,00,22,,,17,1,0724,0005,08AD,5DE0,12.9,263,8.8,-22.973067,-43.380090,393.7,,17,0,1,1800,,,,,,,,,,,,,,,,1,37.5,271,11.7,-43.378135,-22.973072,2025-10-09 13:39:19,17,393.5
2025-10-09 13:53:27,2025-10-09 13:43:58,2025-10-09 13:43:46,385349,862689070108177,2359,GTERI,4.18,00008200,698407,13978,81,00,22,,,0,0,0724,0005,08AD,33B0,9.4,107,20.2,-22.971437,-43.385462,394.4,,12,0,0,0,,,,,,,,,,,,,,,,1,37.1,269,7.0,-43.382343,-22.973075,2025-10-09 13:41:27,14,394.0
2025-10-09 13:53:28,2025-10-09 13:46:02,2025-10-09 13:43:46,385349,862689070108177,2362,GTERI,4.18,00008200,698407,12796,80,00,11,,,4,0,0724,0005,08AD,33B0,9.4,107,20.2,-22.971437,-43.385462,394.4,,12,0,0,0,,,,,,,,,,,,,,,,0,9.4,107,20.2,-43.385462,-22.971437,2025-10-09 13:43:46,4,394.4
2025-10-09 13:53:28,2025-10-09 13:46:00,2025-10-09 13:43:46,385349,862689070108177,2361,GTIGF,4.18,,698407,12796,80,00,11,852,,0,0,0724,0005,08AD,33B0,9.4,107,20.2,-22.971437,-43.385462,394.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-10-09 13:53:29,2025-10-09 13:52:42,2025-10-09 13:43:46,385349,862689070108177,2363,GTDOG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-10-09 14:26:30,2025-10-09 13:56:00,2025-10-09 13:43:46,385349,862689070108177,2365,GTERI,4.17,00008200,698407,12828,80,00,11,,,4,0,0724,0011,DB39,0929B215,9.4,107,20.2,-22.971437,-43.385462,394.4,,31,0,2,3,,,,,,,,,,,,,,,,0,9.4,107,20.2,-43.385462,-22.971437,2025-10-09 13:43:46,4,394.4
2025-10-09 14:26:30,2025-10-09 13:56:00,2025-10-09 13:43:46,385349,862689070108177,2364,GTRTL,4.17,,698407,12828,80,00,11,,,4,0,0724,0011,DB39,0929B215,9.4,107,20.2,-22.971437,-43.385462,394.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-10-09 14:26:31,2025-10-09 14:08:27,2025-10-09 13:43:46,385349,862689070108177,2367,GTRTL,4.17,,698407,12804,80,00,11,,,4,0,0724,0011,DB39,0929B215,9.4,107,20.2,-22.971437,-43.385462,394.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-10-09 14:26:31,2025-10-09 14:05:10,2025-10-09 13:43:46,385349,862689070108177,2366,GTDOG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-10-09 14:26:32,2025-10-09 14:08:27,2025-10-09 13:43:46,385349,862689070108177,2368,GTERI,4.17,00008200,698407,12804,80,00,11,,,4,0,0724,0011,DB39,0929B215,9.4,107,20.2,-22.971437,-43.385462,394.4,,12,0,2,3,,,,,,,,,,,,,,,,0,9.4,107,20.2,-43.385462,-22.971437,2025-10-09 13:43:46,4,394.4
2025-10-09 14:26:33,2025-10-09 14:13:13,2025-10-09 13:43:46,385349,862689070108177,2369,GTIGN,4.17,,698407,12884,81,00,21,,1175,4,0,0724,0002,A4C7,02174D2B,9.4,107,20.2,-22.971437,-43.385462,394.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-10-09 14:26:35,2025-10-09 14:15:48,2025-10-09 13:43:46,385349,862689070108177,2373,GTERI,4.17,00008200,698407,12772,80,00,11,,,4,0,0724,0002,A4C7,02174D2B,9.4,107,20.2,-22.971437,-43.385462,394.4,,12,0,3,28,,,,,,,,,,,,,,,,0,9.4,107,20.2,-43.385462,-22.971437,2025-10-09 13:43:46,4,394.4
2025-10-09 14:26:35,2025-10-09 14:15:45,2025-10-09 13:43:46,385349,862689070108177,2372,GTIGF,4.17,,698407,12772,80,00,11,152,,0,0,0724,0002,A4C7,02174D2B,9.4,107,20.2,-22.971437,-43.385462,394.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-10-09 14:26:35,2025-10-09 14:15:43,2025-10-09 13:43:46,385349,862689070108177,2371,GTERI,4.17,00008200,698407,12772,80,00,21,,,0,0,0724,0002,A4C7,02174D2B,9.4,107,20.2,-22.971437,-43.385462,394.4,,12,0,3,28,,,,,,,,,,,,,,,,0,9.4,107,20.2,-43.385462,-22.971437,2025-10-09 13:43:46,4,394.5
2025-10-09 14:26:37,2025-10-09 14:16:37,2025-10-09 13:43:46,385349,862689070108177,2374,GTDOG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-10-09 14:26:38,2025-10-09 14:18:21,2025-10-09 13:43:46,385349,862689070108177,2377,GTIGF,4.17,,698407,12133,80,00,11,6,,0,0,0724,0011,DB39,0929B215,9.4,107,20.2,-22.971437,-43.385462,394.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-10-09 14:26:38,2025-10-09 14:18:15,2025-10-09 13:43:46,385349,862689070108177,2375,GTIGN,4.17,,698407,12636,81,00,21,,142,4,0,0724,0011,DB39,0929B215,9.4,107,20.2,-22.971437,-43.385462,394.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-10-09 14:26:39,2025-10-09 14:19:54,2025-10-09 13:43:46,385349,862689070108177,2378,GTRTL,4.17,,698407,12684,80,00,11,,,4,0,0724,0011,DB39,0929B215,9.4,107,20.2,-22.971437,-43.385462,394.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-10-09 14:26:42,2025-10-09 14:19:54,2025-10-09 13:43:46,385349,862689070108177,2379,GTERI,4.17,00008200,698407,12684,80,00,11,,,4,0,0724,0011,DB39,0929B215,9.4,107,20.2,-22.971437,-43.385462,394.4,,31,0,2,3,,,,,,,,,,,,,,,,0,9.4,107,20.2,-43.385462,-22.971437,2025-10-09 13:43:46,4,394.4
2025-10-09 14:26:42,2025-10-09 14:19:54,2025-10-09 13:43:46,385349,862689070108177,2379,GTERI,4.17,00008200,698407,12684,80,00,11,,,4,0,0724,0011,DB39,0929B215,9.4,107,20.2,-22.971437,-43.385462,394.4,,31,0,2,3,,,,,,,,,,,,,,,,0,9.4,107,20.2,-43.385462,-22.971437,2025-10-09 13:43:46,4,394.4
2025-10-09 15:16:00,2025-10-09 15:15:59,2025-10-09 13:43:46,385349,862689070108177,2380,GTIGN,4.18,,698407,12764,81,00,22,,3458,4,0,0724,0011,DB39,0929B215,9.4,107,20.2,-22.971437,-43.385462,394.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-10-09 15:17:09,2025-10-09 15:17:09,2025-10-09 15:17:08,385349,862689070108177,2382,GTERI,4.18,00008200,698407,14010,81,00,22,,,9,1,0724,0011,DB39,0929B215,13.0,305,22.5,-22.971305,-43.385905,394.4,,30,0,2,3,,,,,,,,,,,,,,,,1,13.0,305,22.5,-43.385905,-22.971305,2025-10-09 15:17:08,9,394.5
2025-10-09 15:20:04,2025-10-09 15:20:04,2025-10-09 15:19:59,385349,862689070108177,2385,GTERI,4.18,00008200,698407,13882,81,00,21,,,10,1,0724,0011,DB39,0929B215,0.0,134,11.0,-22.972865,-43.386282,394.7,,28,0,2,3,,,,,,,,,,,,,,,,1,33.7,129,10.5,-43.386843,-22.972267,2025-10-09 15:17:45,9,394.7
2025-10-09 15:23:04,2025-10-09 15:23:04,2025-10-09 15:23:00,385349,862689070108177,2387,GTERI,4.18,00008200,698407,13970,81,00,21,,,10,1,0724,0011,DB39,0929B215,0.0,134,11.0,-22.972865,-43.386282,394.7,,30,0,2,3,,,,,,,,,,,,,,,,1,0.0,134,11.0,-43.386282,-22.972865,2025-10-09 15:23:04,10,394.8
2025-10-09 15:26:07,2025-10-09 15:26:04,2025-10-09 15:26:00,385349,862689070108177,2390,GTERI,4.18,00008200,698407,13906,81,00,21,,,11,1,0724,0011,DB39,0929B215,0.0,134,11.0,-22.972865,-43.386282,394.7,,28,0,2,3,,,,,,,,,,,,,,,,1,0.0,134,11.0,-43.386282,-22.972865,2025-10-09 15:26:04,11,394.8
2025-10-09 15:28:25,2025-10-09 15:28:23,2025-10-09 15:28:22,385349,862689070108177,2392,GTIGF,4.18,,698407,12772,80,00,11,743,,11,0,0724,0011,DB39,0929B215,0.0,134,11.0,-22.972865,-43.386282,394.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-10-09 15:28:27,2025-10-09 15:28:23,2025-10-09 15:28:23,385349,862689070108177,2393,GTERI,4.18,00008200,698407,12772,80,00,11,,,10,1,0724,0011,DB39,0929B215,0.0,134,11.0,-22.972865,-43.386282,394.7,,27,0,2,3,,,,,,,,,,,,,,,,1,0.0,134,11.0,-43.386282,-22.972865,2025-10-09 15:28:23,10,394.7
2025-10-09 15:42:33,2025-10-09 15:42:33,2025-10-09 15:28:23,385349,862689070108177,2394,GTIGN,4.18,,698407,12812,81,00,22,,850,10,1,0724,0011,DB39,0929B216,0.0,134,11.0,-22.972865,-43.386282,394.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-10-09 15:42:43,2025-10-09 15:42:42,2025-10-09 15:42:42,385349,862689070108177,2396,GTERI,4.18,00008200,698407,13842,81,00,22,,,7,1,0724,0011,DB39,0929B216,1.8,152,-15.0,-22.972817,-43.386263,394.7,,25,0,2,3,,,,,,,,,,,,,,,,1,1.8,152,-15.0,-43.386263,-22.972817,2025-10-09 15:42:42,7,394.8
2025-10-09 15:45:40,2025-10-09 15:45:40,2025-10-09 15:45:35,385349,862689070108177,2398,GTERI,4.18,00008200,698407,14010,81,00,22,,,9,1,0724,0011,DB39,092A1C17,46.2,271,-14.2,-22.973082,-43.392887,395.5,,28,0,2,3,,,,,,,,,,,,,,,,1,47.5,271,-14.5,-43.393142,-22.973080,2025-10-09 15:45:37,9,395.5
2025-10-09 15:48:39,2025-10-09 15:48:40,2025-10-09 15:48:35,385349,862689070108177,2401,GTERI,4.18,00008200,698407,13890,81,00,22,,,10,1,0724,0011,DB39,0928C716,0.0,44,-11.6,-22.967728,-43.397592,396.8,,20,0,2,3,,,,,,,,,,,,,,,,1,68.4,40,-24.0,-43.398688,-22.968923,2025-10-09 15:47:25,9,396.7
2025-10-09 15:51:39,2025-10-09 15:51:40,2025-10-09 15:51:35,385349,862689070108177,2403,GTERI,4.18,00008200,698407,14002,81,00,22,,,8,1,0724,0011,DB39,0928B034,37.1,217,7.1,-22.977365,-43.406980,398.4,,29,0,2,28,,,,,,,,,,,,,,,,1,68.0,221,22.3,-43.401085,-22.970882,2025-10-09 15:50:14,10,397.4
2025-10-09 15:54:39,2025-10-09 15:54:40,2025-10-09 15:54:35,385349,862689070108177,2406,GTERI,4.17,00008200,698407,14002,81,00,22,,,10,1,0724,0011,DB39,092C7517,34.1,132,18.4,-22.981350,-43.412728,399.5,,23,0,2,3,,,,,,,,,,,,,,,,1,54.7,308,10.1,-43.412792,-22.981133,2025-10-09 15:53:58,10,399.3
2025-10-09 15:57:58,2025-10-09 15:57:40,2025-10-09 15:57:35,385349,862689070108177,2408,GTERI,4.17,00008200,698407,14010,81,00,22,,,7,1,0724,0011,DB39,09283617,34.4,70,7.2,-22.984193,-43.418293,400.5,,21,0,2,3,,,,,,,,,,,,,,,,1,40.5,246,16.6,-43.413415,-22.982645,2025-10-09 15:55:09,9,399.8
2025-10-09 15:57:58,2025-10-09 15:57:40,2025-10-09 15:57:35,385349,862689070108177,2408,GTERI,4.17,00008200,698407,14010,81,00,22,,,7,1,0724,0011,DB39,09283617,34.4,70,7.2,-22.984193,-43.418293,400.5,,21,0,2,3,,,,,,,,,,,,,,,,1,40.5,246,16.6,-43.413415,-22.982645,2025-10-09 15:55:09,9,399.8
2025-10-09 16:00:39,2025-10-09 16:00:40,2025-10-09 16:00:35,385349,862689070108177,2411,GTERI,4.17,00008200,698407,13994,81,00,22,,,10,1,0724,0011,DB9D,09285017,25.3,232,9.0,-22.985973,-43.416907,401.8,,18,0,2,3,,,,,,,,,,,,,,,,1,51.3,78,9.0,-43.414157,-22.983038,2025-10-09 15:58:16,8,401.0
2025-10-09 16:03:39,2025-10-09 16:03:40,2025-10-09 16:03:34,385349,862689070108177,2413,GTERI,4.17,00008200,698407,14018,81,00,22,,,6,1,0724,0011,DB9D,09285017,12.1,31,17.5,-22.986273,-43.417275,402.6,,22,0,2,3,,,,,,,,,,,,,,,,1,33.3,195,20.9,-43.417623,-22.987987,2025-10-09 16:01:07,8,402.1
2025-10-09 16:06:39,2025-10-09 16:06:40,2025-10-09 16:06:34,385349,862689070108177,2416,GTERI,4.17,00008200,698407,14034,81,00,22,,,10,1,0724,0011,DB39,092C7516,6.2,140,31.9,-22.982528,-43.411270,403.5,,27,0,2,3,,,,,,,,,,,,,,,,1,33.5,35,17.0,-43.416035,-22.985370,2025-10-09 16:03:56,7,402.8
2025-10-09 16:09:39,2025-10-09 16:09:40,2025-10-09 16:09:34,385349,862689070108177,2419,GTERI,4.17,00008200,698407,14026,81,00,22,,,10,1,0724,0011,DB39,092C7515,35.6,31,-36.2,-22.981645,-43.409773,405.6,,23,0,2,3,,,,,,,,,,,,,,,,1,69.9,40,-14.8,-43.412032,-22.984493,2025-10-09 16:09:09,10,405.2
2025-10-09 16:09:39,2025-10-09 16:09:39,,385349,862689070108177,2418,GTASC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-10-09 16:12:39,2025-10-09 16:12:40,2025-10-09 16:12:34,385349,862689070108177,2422,GTERI,4.17,00008200,698407,14002,81,00,22,,,10,1,0724,0011,DB39,09283517,0.0,80,27.4,-22.973382,-43.398508,407.2,,30,0,2,3,,,,,,,,,,,,,,,,1,67.7,37,-2.5,-43.403723,-22.973840,2025-10-09 16:11:29,12,406.7
2025-10-09 16:14:39,2025-10-09 16:14:40,2025-10-09 16:14:39,385349,862689070108177,2424,GTIGF,4.17,,698407,13986,80,00,12,1924,,8,0,0724,0011,DB39,09283517,0.0,26,15.0,-22.972460,-43.398153,407.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-10-09 16:14:41,2025-10-09 16:14:41,2025-10-09 16:14:40,385349,862689070108177,2425,GTERI,4.17,00008200,698407,13954,80,00,12,,,8,1,0724,0011,DB39,09283517,0.0,26,15.0,-22.972460,-43.398153,407.4,,18,0,2,3,,,,,,,,,,,,,,,,1,0.0,26,15.0,-43.398153,-22.972460,2025-10-09 16:14:40,8,407.4
2025-10-09 16:41:21,2025-10-09 16:41:22,2025-10-09 16:14:40,385349,862689070108177,2426,GTIGN,4.18,,698407,12788,81,00,21,,1602,8,1,0724,0011,DB39,09283517,0.0,26,15.0,-22.972460,-43.398153,407.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-10-09 16:41:35,2025-10-09 16:41:35,2025-10-09 16:41:35,385349,862689070108177,2428,GTERI,4.18,00008200,698407,13946,81,00,22,,,5,2,0724,0011,DB39,09283517,2.6,188,30.5,-22.972573,-43.398053,407.4,,21,0,2,3,,,,,,,,,,,,,,,,2,2.6,188,30.5,-43.398053,-22.972573,2025-10-09 16:41:35,5,407.4
2025-10-09 16:44:35,2025-10-09 16:44:35,2025-10-09 16:44:30,385349,862689070108177,2430,GTERI,4.18,00008200,698407,14002,81,00,22,,,7,1,0724,0011,DB39,092AA334,0.0,4,13.0,-22.972200,-43.398472,407.5,,26,0,2,28,,,,,,,,,,,,,,,,1,20.4,265,29.9,-43.398428,-22.972758,2025-10-09 16:41:43,8,407.5
2025-10-09 16:47:34,2025-10-09 16:47:35,2025-10-09 16:47:30,385349,862689070108177,2433,GTERI,4.18,00008200,698407,13962,81,00,22,,,7,1,0724,0011,DB39,092CD317,13.3,75,24.7,-22.970942,-43.395115,408.2,,27,0,2,3,,,,,,,,,,,,,,,,1,38.4,42,6.4,-43.398323,-22.971585,2025-10-09 16:46:24,7,407.9
